WeekOfMonth,WeekOfMonthClaimed,Age,PolicyNumber,RepNumber,Deductible,DriverRating,Year,Days_Policy_Accident_numeric,Days_Policy_Claim_numeric,PastNumberOfClaims_numeric,AgeOfVehicle_numeric,AgeOfPolicyHolder_numeric,NumberOfSuppliments_numeric,NumberOfCars_numeric,DaysToClaimRatio,IsYoungDriver,IsOldVehicle,AgeVehicleRatio,QuickClaim,NoPoliceReport,NoWitness,IsNewPolicy,HighDeductible,IsFrequentClaimant,AddressChanged,RiskScore,Month_Numerical,MonthClaimed_Numerical,DayOfWeek_Numerical,DayOfWeekClaimed_Numerical,Make_label_encoded,Make_frequency_encoded,AccidentArea_encoded,Sex_encoded,MaritalStatus_encoded,Fault_encoded,VehiclePrice_encoded,Days_Policy_Claim_encoded,PastNumberOfClaims_encoded,AgeOfVehicle_encoded,PoliceReportFiled_encoded,WitnessPresent_encoded,AgentType_encoded,NumberOfSuppliments_encoded,AddressChange_Claim_encoded,NumberOfCars_encoded,BasePolicy_encoded
2,2,27,2252,7,400,3,1994,35,35,0,6,33,4,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,6,6,5,1,6,0.18164721141374837,1,1,1,0,5,2,0,5,0,0,0,2,0,0,0
1,2,25,9849,1,400,2,1995,35,35,1,4,28,0,1,0.9722222222222222,0,0,5.6,0,1,1,0,0,0,0,2,2,2,6,3,13,0.24883268482490273,1,1,1,1,1,2,1,3,0,0,0,0,0,0,0
3,3,41,3439,4,400,2,1994,35,35,3,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,1,1,4,4,6,0.18164721141374837,1,1,0,0,1,2,2,6,0,0,0,3,0,0,1
3,1,40,1342,1,400,2,1994,35,35,3,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,9,10,6,2,17,0.20239948119325551,1,1,0,0,1,2,2,6,0,0,0,3,0,0,0
4,4,43,12419,8,400,2,1996,35,35,1,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,5,5,1,3,2,0.10901426718547341,1,1,0,1,2,2,1,6,0,0,0,0,0,0,2
4,1,27,9887,7,400,2,1995,35,35,3,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,1,0,3,12,1,6,7,13,0.24883268482490273,1,1,1,0,0,2,2,4,0,0,0,0,0,0,0
1,1,40,6473,16,400,3,1995,35,35,0,7,38,4,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,4,4,5,3,18,0.018352788586251622,1,1,1,1,5,2,0,6,0,0,0,2,0,0,2
3,3,57,4617,5,400,2,1994,35,35,3,8,58,6,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,1,0,3,1,1,5,5,13,0.24883268482490273,1,1,0,0,1,2,2,7,0,0,0,3,0,0,1
1,1,36,3567,13,400,1,1994,35,35,0,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,1,1,2,2,17,0.20239948119325551,1,1,0,0,1,2,0,6,0,0,0,0,0,0,2
3,4,29,14408,7,400,1,1996,35,35,1,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,7,7,2,3,9,0.15265888456549936,1,1,0,0,1,2,1,6,0,0,0,0,0,0,0
5,2,35,5968,9,500,4,1994,35,35,1,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,1,0,1,2,8,9,7,3,6,0.18164721141374837,1,1,1,0,1,2,1,5,0,0,0,3,3,0,0
2,2,31,14103,5,400,4,1996,35,35,3,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,6,6,3,3,9,0.15265888456549936,1,0,1,0,2,2,2,5,0,0,0,3,0,0,1
5,1,30,12067,7,400,1,1996,35,35,0,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,12,1,5,1,9,0.15265888456549936,1,0,1,0,1,2,0,5,0,0,0,3,0,0,0
4,5,35,4544,5,400,1,1994,35,35,5,7,33,6,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,3,3,3,2,13,0.24883268482490273,1,1,1,0,1,2,3,6,0,0,0,3,0,0,1
2,2,35,11949,3,400,1,1996,35,35,3,7,33,6,1,0.9722222222222222,0,1,4.125,0,0,1,0,0,1,0,2,3,3,5,5,2,0.10901426718547341,1,1,0,0,2,2,2,6,1,0,0,3,0,0,2
1,1,33,4787,9,400,3,1994,35,35,5,7,33,4,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,11,11,4,5,6,0.18164721141374837,1,1,0,0,2,2,3,6,0,0,0,2,0,0,1
3,4,45,4058,4,400,4,1994,35,35,0,6,38,0,1,0.9722222222222222,0,1,5.428571428571429,0,1,1,0,0,0,0,2,10,10,6,3,6,0.18164721141374837,1,1,0,0,5,2,0,5,0,0,0,0,0,0,0
2,3,72,14136,5,400,2,1996,35,35,0,8,70,4,1,0.9722222222222222,0,1,7.777777777777778,0,1,1,0,0,0,0,2,5,5,5,6,13,0.24883268482490273,1,1,0,0,1,2,0,7,0,0,0,2,0,0,2
1,2,29,5222,15,400,4,1994,35,35,3,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,2,3,5,4,9,0.15265888456549936,1,1,1,0,1,2,2,5,0,0,0,0,0,0,2
4,4,27,10244,2,400,2,1995,35,35,3,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,10,10,6,1,17,0.20239948119325551,1,0,1,1,5,2,2,5,0,0,0,3,0,0,1
3,3,73,14682,4,400,1,1996,35,35,0,8,70,2,1,0.9722222222222222,0,1,7.777777777777778,0,1,1,0,0,0,0,2,9,9,2,2,17,0.20239948119325551,1,1,0,1,1,2,0,7,0,0,0,1,0,0,2
1,2,62,3424,7,400,1,1994,35,35,1,7,58,2,2,0.9722222222222222,0,1,7.25,0,1,1,0,0,0,1,2,2,2,6,5,9,0.15265888456549936,1,0,0,0,0,2,1,6,0,0,0,1,4,1,1
1,1,20,14331,14,400,1,1996,35,35,3,4,23,0,1,0.9722222222222222,1,0,4.6,0,1,1,0,0,1,0,3,8,8,2,4,6,0.18164721141374837,1,1,1,1,5,2,2,3,0,0,0,0,0,0,0
2,2,24,9339,2,400,3,1995,35,35,3,3,28,6,1,0.9722222222222222,0,0,7.0,0,1,1,0,0,1,0,3,5,5,3,3,6,0.18164721141374837,1,1,1,0,1,2,2,2,0,0,0,3,0,0,1
2,3,45,5197,8,400,2,1994,35,35,3,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,4,4,1,3,9,0.15265888456549936,1,0,1,0,2,2,2,6,0,0,0,0,0,0,0
5,5,42,12051,14,400,2,1996,35,35,5,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,1,1,1,1,13,0.24883268482490273,1,1,0,0,2,2,3,6,0,0,0,3,0,0,1
2,2,42,699,16,400,4,1994,35,35,3,6,38,6,1,0.9722222222222222,0,1,5.428571428571429,0,1,1,0,0,1,0,3,4,4,6,3,17,0.20239948119325551,1,0,0,0,1,2,2,5,0,0,0,3,0,0,1
3,3,80,3472,10,400,3,1994,35,35,1,7,70,0,1,0.9722222222222222,0,1,8.75,0,1,1,0,0,0,0,2,2,2,1,5,17,0.20239948119325551,0,1,0,0,0,2,1,6,0,0,0,0,0,0,2
1,1,36,2233,12,700,2,1994,35,35,3,7,38,4,1,0.9722222222222222,0,1,4.75,0,0,1,0,1,1,0,2,3,3,3,4,2,0.10901426718547341,1,1,0,0,5,2,2,6,1,0,0,2,0,0,0
4,4,42,3521,7,400,2,1994,35,35,0,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,3,3,6,1,13,0.24883268482490273,1,1,0,1,0,2,0,6,0,0,0,0,0,0,2
1,1,62,6847,2,400,3,1995,35,35,1,8,58,0,2,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,0,1,2,12,2,2,4,13,0.24883268482490273,1,1,0,0,1,2,1,7,0,0,0,0,4,1,2
2,4,28,1504,15,400,1,1994,35,35,3,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,10,10,1,4,13,0.24883268482490273,1,1,0,0,2,2,2,5,0,0,0,0,0,0,1
3,3,45,3302,5,400,4,1994,35,35,3,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,8,8,7,2,13,0.24883268482490273,1,1,0,0,1,2,2,6,0,0,0,0,0,0,1
2,2,49,9125,6,400,4,1995,35,35,0,7,46,0,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,0,0,2,7,7,2,3,17,0.20239948119325551,1,0,0,1,0,2,0,6,0,0,0,0,0,0,2
2,2,46,8883,3,400,4,1995,35,35,5,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,6,6,5,1,17,0.20239948119325551,1,1,0,0,1,2,3,7,0,0,0,0,0,0,1
3,3,65,12199,1,400,3,1996,35,35,3,8,58,0,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,1,0,3,8,8,1,1,2,0.10901426718547341,0,1,0,0,1,2,2,7,0,0,0,0,0,0,0
3,3,46,10143,11,400,4,1995,35,35,1,8,46,6,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,9,9,5,5,2,0.10901426718547341,0,1,0,0,1,2,1,7,0,0,0,3,0,0,1
1,1,54,15345,2,400,1,1996,35,35,3,8,46,6,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,2,2,3,4,2,0.10901426718547341,0,1,0,0,5,2,2,7,0,0,0,3,0,0,0
5,3,47,368,13,400,1,1994,35,35,1,8,46,2,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,5,6,6,3,6,0.18164721141374837,1,1,0,1,1,2,1,7,0,0,0,1,0,0,0
1,2,29,7574,13,400,4,1995,35,35,1,7,33,2,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,11,11,6,1,9,0.15265888456549936,1,1,1,0,1,2,1,6,0,0,0,1,0,0,0
1,1,40,4507,16,400,1,1994,35,35,1,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,12,12,2,2,5,0.029182879377431907,1,1,0,0,3,2,1,6,0,0,0,0,0,0,0
3,3,39,7329,10,400,4,1995,35,35,3,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,3,3,2,3,9,0.15265888456549936,1,1,0,0,5,2,2,6,0,0,0,0,0,0,2
5,1,33,8416,8,500,2,1995,35,35,0,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,1,0,1,2,6,7,4,2,9,0.15265888456549936,1,0,0,1,1,2,0,5,0,0,0,0,3,0,1
4,4,72,6647,11,400,2,1995,35,35,3,7,70,6,1,0.9722222222222222,0,1,8.75,0,1,1,0,0,1,0,3,1,1,1,1,6,0.18164721141374837,1,0,1,0,1,2,2,6,0,0,0,3,0,0,0
1,3,75,304,1,400,2,1994,35,35,3,7,70,2,1,0.9722222222222222,0,1,8.75,0,1,1,0,0,1,0,3,2,2,6,1,13,0.24883268482490273,1,1,0,0,5,2,2,6,0,0,0,1,0,0,2
4,2,17,6078,3,400,4,1994,35,35,0,0,17,0,1,0.9722222222222222,1,0,17.0,0,1,1,0,0,0,0,2,11,3,4,5,6,0.18164721141374837,0,1,1,0,5,2,0,0,0,0,0,0,0,0,2
1,2,40,12673,7,400,3,1996,35,35,0,8,38,2,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,0,0,2,6,6,4,4,17,0.20239948119325551,1,1,0,0,0,2,0,7,0,0,0,1,0,0,2
3,4,33,9927,1,400,3,1995,35,35,3,7,33,2,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,11,11,5,1,13,0.24883268482490273,1,1,0,0,1,2,2,6,0,0,0,1,0,0,1
1,2,23,360,13,400,3,1994,35,35,1,5,28,6,1,0.9722222222222222,0,0,4.666666666666667,0,1,1,0,0,0,0,2,9,9,1,4,6,0.18164721141374837,1,1,1,0,1,2,1,4,0,0,0,3,0,0,0
2,2,48,1934,14,400,4,1994,35,35,5,7,46,6,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,1,0,3,1,1,4,4,13,0.24883268482490273,1,1,0,1,5,2,3,6,0,0,0,3,0,0,1
2,2,37,1128,6,400,1,1994,35,35,1,7,38,0,1,0.9722222222222222,0,1,4.75,0,0,1,0,0,0,0,1,12,12,1,2,9,0.15265888456549936,1,1,0,1,1,2,1,6,1,0,0,0,0,0,2
5,1,47,1375,11,400,4,1994,35,35,3,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,0,1,0,0,1,0,2,4,5,7,4,17,0.20239948119325551,1,1,0,0,2,2,2,7,1,0,0,0,0,0,1
1,2,54,2628,12,400,4,1994,35,35,1,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,4,4,2,5,17,0.20239948119325551,1,1,0,0,2,2,1,7,0,0,0,0,0,0,2
3,2,77,5378,14,400,2,1994,35,35,5,8,70,6,1,0.9722222222222222,0,1,7.777777777777778,0,1,1,0,0,1,0,3,1,2,3,2,13,0.24883268482490273,1,1,0,0,5,2,3,7,0,0,0,3,0,0,2
4,2,33,5965,14,400,2,1994,35,35,0,4,33,0,2,0.9722222222222222,0,0,6.6,0,1,1,0,0,0,1,2,8,3,6,3,9,0.15265888456549936,1,1,0,1,5,2,0,3,0,0,0,0,4,1,0
4,4,38,12128,11,400,2,1996,35,35,1,8,38,2,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,0,0,2,2,2,4,1,6,0.18164721141374837,1,1,0,1,1,2,1,7,0,0,0,1,0,0,2
5,2,49,7319,3,400,3,1995,35,35,3,8,46,2,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,6,7,5,1,2,0.10901426718547341,1,1,0,1,2,2,2,7,0,0,0,1,0,0,0
4,3,37,660,11,400,4,1994,23,35,3,7,38,0,1,1.4583333333333333,0,1,4.75,0,1,1,1,0,1,0,4,12,3,4,5,13,0.24883268482490273,1,1,0,1,2,2,2,6,0,0,0,0,0,0,2
4,4,37,10601,8,400,1,1995,35,35,3,6,38,4,1,0.9722222222222222,0,1,5.428571428571429,0,1,1,0,0,1,0,3,6,6,5,1,2,0.10901426718547341,1,0,0,0,1,2,2,5,0,0,0,2,0,0,0
2,2,41,9216,1,400,4,1995,35,35,3,8,38,0,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,1,0,3,1,1,2,5,11,0.005382619974059663,1,1,1,1,5,2,2,7,0,0,0,0,0,0,2
3,3,38,12150,6,400,3,1996,35,35,3,8,38,0,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,1,0,3,8,8,3,4,13,0.24883268482490273,1,1,0,1,5,2,2,7,0,0,0,0,0,0,2
3,3,27,3948,13,400,1,1994,35,35,1,6,33,4,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,2,2,3,1,0,0.03060959792477302,1,1,0,0,2,2,1,5,0,0,1,2,0,0,0
4,4,36,11425,8,500,2,1996,35,35,1,7,38,6,2,0.9722222222222222,0,1,4.75,0,1,1,0,1,0,1,2,9,9,5,5,9,0.15265888456549936,0,0,1,0,1,2,1,6,0,0,0,3,3,1,1
5,2,29,2217,11,400,2,1994,35,35,3,7,33,4,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,1,2,2,3,13,0.24883268482490273,1,1,0,0,1,2,2,6,0,0,0,2,0,0,0
1,1,29,7265,11,400,2,1995,35,35,5,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,7,7,1,1,6,0.18164721141374837,1,1,0,0,1,2,3,5,0,0,0,0,0,0,1
4,1,17,14249,5,400,2,1996,35,35,0,0,17,0,1,0.9722222222222222,1,0,17.0,0,1,1,0,0,0,0,2,8,9,7,5,6,0.18164721141374837,1,1,1,0,5,2,0,0,0,0,0,0,0,0,0
1,1,26,1494,15,400,1,1994,35,35,0,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,0,0,2,8,8,2,4,17,0.20239948119325551,1,0,1,0,1,2,0,4,0,0,0,0,0,0,0
4,4,33,3776,8,400,1,1994,35,35,0,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,7,7,5,1,17,0.20239948119325551,1,1,1,1,1,2,0,5,0,0,0,0,0,0,2
3,3,54,12458,16,400,4,1996,35,35,3,7,46,4,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,1,0,3,11,11,1,1,13,0.24883268482490273,1,1,0,0,1,2,2,6,0,0,0,2,0,0,0
1,2,74,7054,3,400,2,1995,35,35,0,8,70,2,1,0.9722222222222222,0,1,7.777777777777778,0,1,1,0,0,0,0,2,1,1,4,1,6,0.18164721141374837,1,1,0,1,5,2,0,7,0,0,0,1,0,0,0
3,4,36,2657,11,400,2,1994,35,35,5,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,11,11,6,1,6,0.18164721141374837,1,1,0,1,2,2,3,6,0,0,0,0,0,0,1
2,3,28,9498,14,400,1,1995,35,35,3,7,33,4,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,12,12,4,3,9,0.15265888456549936,1,1,1,0,1,2,2,6,0,0,0,2,0,0,0
4,1,49,8636,14,400,2,1995,35,35,0,7,46,4,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,0,0,2,12,1,1,1,17,0.20239948119325551,1,1,0,0,1,2,0,6,0,0,0,2,0,0,2
3,4,46,2455,10,400,4,1994,35,35,3,8,46,4,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,3,11,6,4,13,0.24883268482490273,1,1,0,0,1,2,2,7,0,0,0,2,0,0,1
4,4,33,576,8,400,3,1994,35,35,0,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,9,9,5,5,9,0.15265888456549936,1,1,1,0,1,2,0,5,0,0,0,0,0,0,2
2,2,26,13795,15,400,2,1996,35,35,3,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,4,4,1,1,6,0.18164721141374837,1,1,1,0,5,2,2,5,0,0,0,3,0,0,0
4,1,27,3970,5,400,2,1994,35,35,0,7,33,6,2,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,1,2,1,2,3,3,9,0.15265888456549936,1,1,0,1,1,2,0,6,0,0,0,3,4,1,0
4,4,55,1171,6,400,2,1994,35,35,3,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,3,3,3,4,2,0.10901426718547341,1,1,0,0,2,2,2,7,0,0,0,0,0,0,2
4,4,31,7143,1,400,4,1995,35,35,0,5,33,4,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,0,0,2,10,10,6,2,13,0.24883268482490273,1,1,1,1,1,2,0,4,0,0,0,2,0,0,0
2,3,55,6339,4,400,3,1995,35,35,5,8,46,6,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,3,3,5,1,2,0.10901426718547341,1,0,0,1,5,2,3,7,0,0,0,3,0,0,2
2,2,28,12289,15,400,1,1996,35,35,0,6,33,2,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,2,2,3,3,17,0.20239948119325551,1,0,0,0,1,2,0,5,0,0,0,1,0,0,2
2,3,38,12849,5,400,2,1996,35,35,3,4,38,0,1,0.9722222222222222,0,0,7.6,0,1,1,0,0,1,0,3,6,6,5,1,6,0.18164721141374837,0,1,0,0,1,2,2,3,0,0,0,0,0,0,2
2,2,27,6551,2,400,2,1995,35,35,5,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,7,7,6,2,9,0.15265888456549936,1,1,0,0,2,2,3,6,0,0,0,0,0,0,1
4,1,44,982,15,400,1,1994,35,35,0,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,8,9,1,4,0,0.03060959792477302,0,1,0,0,2,2,0,6,0,0,0,0,0,0,0
1,2,40,12655,11,400,3,1996,35,35,0,8,38,6,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,0,0,2,4,4,4,1,13,0.24883268482490273,1,1,0,0,2,2,0,7,0,0,0,3,0,0,1
4,4,24,12782,12,400,2,1996,35,35,1,5,28,2,1,0.9722222222222222,0,0,4.666666666666667,0,1,1,0,0,0,0,2,9,9,4,5,2,0.10901426718547341,1,0,1,1,1,2,1,4,0,0,0,1,0,0,1
4,1,29,6744,12,400,4,1995,35,35,5,5,33,2,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,1,0,3,5,6,4,4,6,0.18164721141374837,1,0,1,0,1,2,3,4,0,0,0,1,0,0,1
2,3,44,2806,15,500,1,1994,35,35,0,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,1,0,1,2,4,4,2,2,5,0.029182879377431907,1,1,0,0,1,2,0,6,0,0,0,3,3,0,2
5,1,28,938,14,400,4,1994,35,35,1,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,7,8,1,3,17,0.20239948119325551,1,1,1,0,0,2,1,5,0,0,0,3,0,0,0
1,3,26,9008,13,400,1,1995,35,35,0,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,0,0,2,7,7,3,3,13,0.24883268482490273,1,1,0,0,1,2,0,4,0,0,0,0,0,0,0
4,1,35,3869,10,400,4,1994,35,35,3,6,33,4,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,4,5,2,1,18,0.018352788586251622,1,1,0,0,5,2,2,5,0,0,0,2,0,0,1
2,3,34,13062,2,400,3,1996,35,35,0,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,0,0,2,9,9,3,4,9,0.15265888456549936,1,0,1,0,1,2,0,4,0,0,0,0,0,0,1
4,4,28,10450,9,400,2,1995,35,35,0,6,33,4,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,6,6,4,4,13,0.24883268482490273,1,1,1,1,0,2,0,5,0,0,0,2,0,0,2
2,3,57,8459,2,400,3,1995,35,35,5,8,58,4,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,1,0,3,12,12,3,3,13,0.24883268482490273,1,1,1,0,2,2,3,7,0,0,0,2,0,0,0
5,1,33,13875,12,400,1,1996,35,35,1,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,0,0,2,7,8,1,3,6,0.18164721141374837,1,1,1,1,1,2,1,4,0,0,0,0,0,0,2
1,2,47,11588,3,400,3,1996,35,35,3,6,46,0,1,0.9722222222222222,0,1,6.571428571428571,0,1,1,0,0,1,0,3,3,3,4,3,5,0.029182879377431907,1,1,1,0,3,2,2,5,0,0,0,0,0,0,1
3,3,55,2042,9,400,4,1994,35,35,3,6,46,6,1,0.9722222222222222,0,1,6.571428571428571,0,1,1,0,0,1,0,3,3,3,2,4,13,0.24883268482490273,1,1,0,0,2,2,2,5,0,0,0,3,0,0,0
3,3,35,6399,16,400,1,1995,35,35,1,7,33,2,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,9,9,3,5,17,0.20239948119325551,1,0,3,0,1,2,1,6,0,0,0,1,0,0,2
2,1,28,1902,3,400,3,1994,35,35,0,5,33,6,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,0,0,2,3,4,3,5,13,0.24883268482490273,1,1,0,1,2,2,0,4,0,0,0,3,0,0,2
1,1,26,15314,13,400,1,1996,35,35,1,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,0,0,2,1,1,4,4,6,0.18164721141374837,1,1,1,0,1,2,1,4,0,0,0,0,0,0,1
1,1,47,10798,6,400,2,1995,35,35,0,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,12,12,6,1,13,0.24883268482490273,1,1,0,0,0,2,0,7,0,0,0,0,0,0,2
2,2,26,7389,10,400,1,1995,35,35,3,4,33,0,1,0.9722222222222222,0,0,6.6,0,1,1,0,0,1,0,3,11,11,1,1,2,0.10901426718547341,1,1,1,0,2,2,2,3,0,0,0,0,0,0,1
4,5,40,11564,15,700,3,1996,35,35,3,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,1,1,0,3,5,5,5,1,2,0.10901426718547341,1,0,1,0,2,2,2,6,0,0,0,3,0,0,1
1,2,49,5227,10,400,4,1994,35,35,1,8,46,4,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,1,1,1,5,17,0.20239948119325551,1,1,0,0,1,2,1,7,0,0,0,2,0,0,2
4,1,50,154,2,500,3,1994,35,35,3,7,46,6,1,0.9722222222222222,0,1,5.75,0,1,1,0,1,1,1,3,9,10,2,1,6,0.18164721141374837,1,1,0,1,1,2,2,6,0,0,0,3,3,0,2
3,3,47,7527,2,400,1,1995,35,35,3,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,11,11,3,4,9,0.15265888456549936,1,1,0,0,1,2,2,7,0,0,0,0,0,0,1
2,5,45,9432,13,400,2,1995,35,35,0,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,11,11,1,1,17,0.20239948119325551,1,1,0,0,5,2,0,6,0,0,0,0,0,0,0
2,2,38,11104,5,400,4,1995,35,35,0,6,38,2,1,0.9722222222222222,0,1,5.428571428571429,0,1,1,0,0,0,0,2,8,8,2,4,13,0.24883268482490273,1,1,1,0,1,2,0,5,0,0,0,1,0,0,0
1,1,26,14993,5,400,3,1996,35,35,3,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,12,1,4,2,5,0.029182879377431907,1,0,1,0,2,2,2,5,0,0,0,3,0,0,1
3,3,46,2962,2,400,1,1994,35,35,3,7,46,6,2,0.9722222222222222,0,1,5.75,0,1,1,0,0,1,1,3,12,12,6,1,2,0.10901426718547341,1,0,0,1,5,2,2,6,0,0,0,3,4,1,2
1,1,39,10407,9,400,1,1995,35,35,3,8,38,0,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,1,0,3,2,2,4,4,0,0.03060959792477302,1,1,0,0,2,2,2,7,0,0,0,0,0,0,1
3,4,28,6451,16,400,1,1995,35,35,0,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,9,9,5,1,2,0.10901426718547341,0,0,0,0,5,2,0,6,0,0,0,0,0,0,1
5,5,49,15007,9,400,2,1996,35,35,5,6,46,6,4,0.9722222222222222,0,1,6.571428571428571,0,1,1,0,0,1,0,3,4,4,5,5,13,0.24883268482490273,1,0,0,0,5,2,3,5,0,0,0,3,0,2,1
2,2,52,9313,5,400,3,1995,35,35,1,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,9,11,1,4,5,0.029182879377431907,1,1,0,0,1,2,1,7,0,0,0,0,0,0,2
1,3,17,121,8,400,3,1994,35,35,0,0,17,0,1,0.9722222222222222,1,0,17.0,0,1,1,0,0,0,0,2,2,3,5,5,6,0.18164721141374837,0,1,1,0,5,2,0,0,0,0,0,0,0,0,2
1,2,47,270,9,400,3,1994,35,35,1,8,46,4,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,2,2,2,1,6,0.18164721141374837,1,1,0,0,1,2,1,7,0,0,0,2,0,0,1
